time_stamp,humidity,temperature,pressure,voc,scattering_coefficient,visual_range,0.3_um_count
2024-04-28T17:00:00Z,25.267,71.1,825.854,62.664,15.8,134.9,1050.1145
2024-04-28T18:00:00Z,23.767,73.466,825.308,63.15,12.5,155.8,835.0245
2024-04-28T19:00:00Z,22.834,75.633,824.909,64.319,10.9,168.6,729.3715
2024-04-28T20:00:00Z,21.566,77.767,824.619,62.833,73.6,39.7,4904.0064999999995
2024-04-28T21:00:00Z,20.4,80.267,824.275,62.523,626.4,5.1,41762.6545
2024-04-28T22:00:00Z,20.934,81.334,824.203,67.747,761.1,4.2,50740.746
2024-04-28T23:00:00Z,19.9,81.067,824.423,64.128,459.2,7,30616
2024-04-29T00:00:00Z,20.8,77.5,824.949,60.447,462.7,6.9,30845.441
2024-04-29T01:00:00Z,22.666,76.834,825.317,63.061,182.1,17.1,12136.855500000001
2024-04-29T02:00:00Z,22.7,76.4,826.266,68.036,223.4,14,14895.844000000001
2024-04-29T03:00:00Z,22,77.3,827.119,72.774,535.7,6,35715.9965
2024-04-29T04:00:00Z,22,76.5,827.157,70.677,348.9,9.1,23258.3145
2024-04-29T05:00:00Z,22,75.6,826.986,70.376,207.3,15.1,13820.324499999999
2024-04-29T06:00:00Z,22,74.6,827.208,69.816,108.4,27.8,7225.644
2024-04-29T07:00:00Z,22,73.5,827.042,69.017,47.4,58.3,3160.6285
2024-04-29T08:00:00Z,22,72.466,826.741,68.712,21.9,107.5,1460.396
2024-04-29T09:00:00Z,22,71.966,826.578,68.475,11.9,160.5,794.0155
2024-04-29T10:00:00Z,22,71,826.735,68.332,8,198.7,534.8779999999999
2024-04-29T11:00:00Z,22,71,826.987,73.823,,,6543.795
2024-04-29T12:00:00Z,22,70.434,827.274,88.358,,,8958.6145
2024-04-29T13:00:00Z,22,70,827.545,90.351,867.4,3.7,57826.327999999994
2024-04-29T14:00:00Z,21.6,70.934,827.774,86.842,675.6,4.8,45037.837
2024-04-29T15:00:00Z,21,72.633,827.771,78.151,400,8,26668.273500000003
2024-04-29T16:00:00Z,20.034,74.933,827.75,73.668,195.9,15.9,13059.535
2024-04-29T17:00:00Z,19.066,77.267,827.534,70.636,75.5,38.8,5032.276
2024-04-29T18:00:00Z,19,78,826.896,69.747,31.8,81,2120.2435
2024-04-29T19:00:00Z,18.9,79.233,826.181,68.532,13.5,148.6,902.4925000000001
2024-04-29T20:00:00Z,19,81,825.424,69.213,8.6,192.5,570.2265
2024-04-29T21:00:00Z,19,82.733,824.785,69.56,7,211.5,469.0785
2024-04-29T22:00:00Z,18.3,83.867,824.292,69.826,6.6,218.1,437.847
2024-04-29T23:00:00Z,16.334,83.6,824.131,66.259,5.8,230.5,384.301
2024-04-30T00:00:00Z,13.133,82.733,824.125,58.806,53.9,52.2,3594.587
2024-04-30T01:00:00Z,14.3,82.567,824.131,56.069,217.2,14.4,14480.7855
2024-04-30T02:00:00Z,16.034,82.334,824.095,60.029,256.4,12.3,17094.759
2024-04-30T03:00:00Z,17.233,81.4,824.064,62.616,109.8,27.5,7323.0599999999995
2024-04-30T04:00:00Z,18.2,79.834,823.812,74.69,369.6,8.6,24642.682
2024-04-30T05:00:00Z,19,78.7,823.115,82.168,623.1,5.1,41537.0985
2024-04-30T06:00:00Z,19,77.367,822.481,78.034,413.6,7.7,27570.55
2024-04-30T07:00:00Z,19,76.6,821.822,72.844,219.6,14.3,14637.124
2024-04-30T08:00:00Z,19,75.9,821.381,69.768,98.4,30.4,6561.826
2024-04-30T09:00:00Z,19,75,821.161,74.52,36.8,72,2452.2160000000003
2024-04-30T10:00:00Z,19,74.034,821.226,72.325,15.1,138.9,1004.703
2024-04-30T11:00:00Z,19.1,73.267,822.696,76.986,76.8,38.2,5117.742
2024-04-30T12:00:00Z,20,73,823.782,88.685,856.2,3.8,57080.394499999995
2024-04-30T13:00:00Z,20.233,73,824.659,83.233,654,4.9,43599.95
2024-04-30T14:00:00Z,20.066,73,825.175,78.632,448.3,7.1,29889.83
2024-04-30T15:00:00Z,20,73.534,825.15,77.648,297.3,10.6,19817.268
2024-04-30T16:00:00Z,19.367,75.4,825.162,75.473,178,17.4,11865.507000000001
2024-04-30T17:00:00Z,19,77.7,824.774,72.737,81.9,36,5458.1224999999995
2024-04-30T18:00:00Z,19,79.666,824.472,71.172,29.1,86.8,1941.3815
2024-04-30T19:00:00Z,19,81.733,823.972,72.354,12.9,153.2,859.0745
2024-04-30T20:00:00Z,18.434,84,823.754,70.458,7,212.2,465.70500000000004
2024-04-30T21:00:00Z,17.633,85.767,823.377,77.957,5.7,231.3,381.0385
2024-04-30T22:00:00Z,16.267,87.3,823.23,81.75,5.5,234.5,368.505
2024-04-30T23:00:00Z,15.867,88,823.25,62.88,5.1,241.7,341.01599999999996
