time_stamp,humidity,temperature,pressure,voc,scattering_coefficient,visual_range,0.3_um_count
2022-10-17T19:00:00Z,22.233,69.9,838.322,,16.3,131.7,1089.442
2022-10-17T20:00:00Z,22.9,69.1,837.906,,17,128.2,1135.1115
2022-10-17T21:00:00Z,23.267,68.767,837.505,,15.5,136.2,1035.58
2022-10-17T22:00:00Z,23.8,67.7,837.239,,15.9,133.9,1062.7455
2022-10-17T23:00:00Z,25.2,65.7,837.232,,16.9,128.8,1126.278
2022-10-18T00:00:00Z,28.1,62.233,837.466,,14.8,140.8,983.621
2022-10-18T01:00:00Z,30.967,57.267,838.155,,13.7,147.2,916.4285
2022-10-18T02:00:00Z,35.7,54.067,838.558,,15,139.2,1000.47
2022-10-18T03:00:00Z,37.4,51.633,838.88,,15.7,135,1048.981
2022-10-18T04:00:00Z,40.166,49.267,839.115,,16.4,131.5,1092.4254999999998
2022-10-18T05:00:00Z,41.433,48.666,839.055,,16.4,131.3,1094.384
2022-10-18T06:00:00Z,41.6,48.7,838.793,,16.8,129.2,1122.04
2022-10-18T07:00:00Z,42.334,47.633,838.956,,16.3,131.8,1087.855
2022-10-18T08:00:00Z,44.166,46.166,839.182,,14.9,139.6,996.6034999999999
2022-10-18T09:00:00Z,46.633,45.4,839.324,,15,139.1,1002.0695000000001
2022-10-18T10:00:00Z,47.8,44.2,839.588,,13.9,146.4,924.531
2022-10-18T11:00:00Z,47.067,43.834,839.953,,11,167.7,736.2595
2022-10-18T12:00:00Z,48.567,42.633,840.363,,11.2,166.8,743.5415
2022-10-18T13:00:00Z,46.433,44.367,840.294,,10.7,171.2,710.2045
2022-10-18T14:00:00Z,42.8,51.034,840.705,,11,168.4,730.9290000000001
2022-10-18T15:00:00Z,31.867,60.067,840.856,,9.2,185.5,612.663
2022-10-18T16:00:00Z,23.566,66.867,840.546,,7.4,206,496.4315
2022-10-18T17:00:00Z,19.634,70.1,840.168,,4.6,251.2,306.92449999999997
2022-10-18T18:00:00Z,18.633,73.833,839.688,,4.6,251.1,307.3945
2022-10-18T19:00:00Z,17.434,75.5,839.067,,4.3,256.6,288.712
2022-10-18T20:00:00Z,16.7,75.034,838.663,,4.9,246.5,323.57349999999997
2022-10-18T21:00:00Z,16.733,73.7,838.568,,6.1,225.8,404.1415
2022-10-18T22:00:00Z,18.166,72.5,838.63,,6.9,213.6,459.0145
2022-10-18T23:00:00Z,20.033,70.633,838.718,,7.3,207.9,486.69849999999997
2022-10-19T00:00:00Z,23.066,64.6,839.085,,8.9,188.7,592.4694999999999
2022-10-19T01:00:00Z,26.7,57.8,839.574,,6.6,217.1,442.578
2022-10-19T02:00:00Z,27.566,56.267,839.686,,6.2,223.6,413.3195
2022-10-19T03:00:00Z,28.9,54.834,839.896,,6.5,219.1,433.409
2022-10-19T04:00:00Z,28.633,55,840.006,,6.1,225.9,403.7385
2022-10-19T05:00:00Z,29.633,53.934,839.78,,5.9,228.1,394.216
2022-10-19T06:00:00Z,28.5,53.966,839.536,,4.9,244.7,329.79150000000004
2022-10-19T07:00:00Z,27.366,53.567,839.615,,4,263.2,267.50149999999996
2022-10-19T08:00:00Z,28.867,51.567,839.654,,3.6,271.9,241.325
2022-10-19T09:00:00Z,27.533,50.9,839.352,,3,286.8,200.00549999999998
2022-10-19T10:00:00Z,26.767,51.234,839.024,,2.4,303.7,157.7865
2022-10-19T11:00:00Z,24.95,52.666,838.952,,2.5,300.7,165.048
2022-10-19T12:00:00Z,24.634,51.133,838.881,,2.4,302.1,161.57150000000001
2022-10-19T13:00:00Z,21.967,53.6,838.857,,1.9,316.7,128.664
2022-10-19T14:00:00Z,18.7,61.1,838.928,,1.5,330.2,100.54499999999999
2022-10-19T15:00:00Z,13.067,71.817,838.813,,1,347.3,68.3575
2022-10-19T16:00:00Z,15.367,75.534,839,,3.1,285.2,204.2065
2022-10-19T17:00:00Z,13.1,76.767,838.774,,2.7,295.8,177.014
2022-10-19T18:00:00Z,9.566,80.8,838.137,,2.6,296.2,175.912
2022-10-19T19:00:00Z,8.5,82.6,837.318,,2.6,296.9,174.231
2022-10-19T20:00:00Z,9.633,81.933,836.769,,2.1,310.7,141.82100000000003
2022-10-19T21:00:00Z,10.9,80.966,836.488,,1.9,317.3,127.31200000000001
2022-10-19T22:00:00Z,10.7,79.967,836.377,,2.1,312.9,136.80700000000002
2022-10-19T23:00:00Z,10.767,78.2,836.353,,2.7,295.8,176.84
2022-10-20T00:00:00Z,13.834,72.167,836.91,,2.3,304.5,155.9365
2022-10-20T01:00:00Z,15.633,66.8,837.966,,2.9,288.6,195.2285
2022-10-20T02:00:00Z,18.7,63,838.909,,3.8,268,252.88549999999998
2022-10-20T03:00:00Z,20.567,59.1,839.438,,4.2,258.7,281.8105
2022-10-20T04:00:00Z,21.933,56.233,839.614,,5.3,238.6,352.4165
2022-10-20T05:00:00Z,22.4,54.334,839.375,,6.4,221.1,424.24699999999996
2022-10-20T06:00:00Z,23,53,838.785,,7.6,204.5,504.1655
2022-10-20T07:00:00Z,23.133,52.834,838.136,,6.6,217.5,440.83299999999997
2022-10-20T08:00:00Z,24.334,51.666,837.638,,6.1,224.8,408.442
2022-10-20T09:00:00Z,25.534,50.6,836.957,,5.6,234,370.2275
2022-10-20T10:00:00Z,25.966,50.367,835.978,,6,227,398.9685
2022-10-20T11:00:00Z,26,51,835.288,,4.8,247.9,318.30449999999996
2022-10-20T12:00:00Z,28.834,51.133,835.072,,3.2,282.1,212.5455
2022-10-20T13:00:00Z,26.834,52.233,834.938,,2.3,305.8,152.8845
2022-10-20T14:00:00Z,23.1,59.534,834.867,,2.3,304.7,155.609
2022-10-20T15:00:00Z,20.9,70.9,834.568,,4,263.1,268.0345
2022-10-20T16:00:00Z,15,76.534,834.166,,4.1,261.5,273.007
2022-10-20T17:00:00Z,9.934,79.767,833.582,,2.4,302.8,159.97199999999998
2022-10-20T18:00:00Z,6.7,81.3,832.543,,1.7,325.5,110.1475
2022-10-20T19:00:00Z,6.034,83.267,831.125,,1.9,317.5,126.9615
2022-10-20T20:00:00Z,5.5,85.8,829.848,,1.3,336.7,87.9545
2022-10-20T21:00:00Z,4.966,86.966,829.058,,1.2,342.4,77.161
2022-10-20T22:00:00Z,5.034,84.133,828.628,,1.1,343.1,75.9345
2022-10-20T23:00:00Z,7.466,79.966,828.5,,1.7,323.4,114.485
2022-10-21T00:00:00Z,10.166,75.633,828.643,,2.3,306.7,150.963
2022-10-21T01:00:00Z,12.466,72.433,828.796,,2.2,309.1,145.3535
2022-10-21T02:00:00Z,13.8,70.633,829.002,,2.4,303.5,158.37
2022-10-21T03:00:00Z,14,69.633,829.118,,2.2,307.4,149.197
2022-10-21T04:00:00Z,13.534,69,829.222,,2,313.7,135.10750000000002
2022-10-21T05:00:00Z,14.934,66.7,829.045,,2,314.1,134.208
2022-10-21T06:00:00Z,17.667,62.1,828.531,,2.2,307.1,149.99
2022-10-21T07:00:00Z,18.633,61.5,828.258,,2.2,309.6,144.349
2022-10-21T08:00:00Z,17.3,63.666,827.987,,2.2,309.9,143.683
2022-10-21T09:00:00Z,17.733,64.034,827.718,,2.4,302,161.83499999999998
2022-10-21T10:00:00Z,16.267,65.733,827.376,,2.3,304.3,156.4
2022-10-21T11:00:00Z,15.867,64.633,827.633,,2.4,303.8,157.6345
2022-10-21T12:00:00Z,15.9,65,827.634,,3.3,278.7,221.959
2022-10-21T13:00:00Z,16,65.334,827.469,,4.9,246.3,324.0505
2022-10-21T14:00:00Z,14.934,67.466,827.738,,6.3,221.6,422.1555
2022-10-21T15:00:00Z,13.7,70.733,827.772,,7.6,203.4,509.653
2022-10-21T16:00:00Z,11.533,76.3,827.263,,9.7,180.1,647.2935
2022-10-21T17:00:00Z,10.633,77.367,826.501,,9,187.4,600.671
2022-10-21T18:00:00Z,7.6,81.867,825.405,,5.1,242.5,337.9865
2022-10-21T19:00:00Z,7,84.267,824.16,,6.8,214.5,454.6
2022-10-21T20:00:00Z,6.733,84.2,823.228,,4.6,251.9,304.478
2022-10-21T21:00:00Z,7,82.7,822.806,,3,285.8,202.5705
2022-10-21T22:00:00Z,7.667,80.1,822.502,,2.7,293.7,182.041
2022-10-21T23:00:00Z,8.666,76.2,822.473,,2.5,301.2,163.6765
2022-10-22T00:00:00Z,9.933,73.1,822.657,,2.6,298.3,170.714
2022-10-22T01:00:00Z,10.233,71.066,822.937,,2.8,291.4,188.07600000000002
2022-10-22T02:00:00Z,10.666,70.4,822.683,,4.2,259.8,278.521
2022-10-22T03:00:00Z,11.233,69.167,822.109,,6.6,217,443.0075
2022-10-22T04:00:00Z,11.9,68.633,821.667,,8.3,195.2,554.601
2022-10-22T05:00:00Z,13,67.966,821.446,,9.3,184.2,620.4100000000001
2022-10-22T06:00:00Z,12.3,67.934,820.669,,7.6,203.5,509.2255
2022-10-22T07:00:00Z,13,67.066,820.346,,7.4,206.2,495.137
2022-10-22T08:00:00Z,14,67,820.062,,8,198.7,534.8679999999999
2022-10-22T09:00:00Z,14.367,66.3,819.908,,13.6,148.1,907.6785
2022-10-22T10:00:00Z,15.267,66.233,819.901,,16.3,132.1,1084.907
2022-10-22T11:00:00Z,16.066,66,819.684,,9.1,185.9,609.7525
2022-10-22T12:00:00Z,16.633,65.6,819.614,,6.6,218.2,437.5795
2022-10-22T13:00:00Z,17,65,819.409,,9.9,178.5,658.1434999999999
2022-10-22T14:00:00Z,16.6,67.367,819.631,,8.3,194.8,556.512
2022-10-22T15:00:00Z,14.433,72.233,819.535,,6.9,213.2,460.5
2022-10-22T16:00:00Z,11.2,76.8,818.992,,4.6,251.1,307.4205
2022-10-22T17:00:00Z,9.9,79.5,818.413,,3.4,277.8,224.2455
2022-10-22T18:00:00Z,9.166,83.1,817.531,,3.1,284.3,206.421
2022-10-22T19:00:00Z,8.867,83.133,816.386,,3,287,199.38850000000002
2022-10-22T20:00:00Z,9.233,80.966,815.328,,3.3,280.5,216.965
2022-10-22T21:00:00Z,9.733,79.5,814.683,,4,263.9,265.5565
2022-10-22T22:00:00Z,9.9,78.133,814.374,,4.9,246,325.2525
2022-10-22T23:00:00Z,10.466,76.166,814.183,,5.3,237.6,356.5235
2022-10-23T00:00:00Z,13.034,70.233,814.495,,7,212.1,465.797
2022-10-23T01:00:00Z,15.066,65.534,814.819,,5.5,235.5,364.34000000000003
2022-10-23T02:00:00Z,15,66.334,814.572,,2.6,298.2,170.96550000000002
2022-10-23T03:00:00Z,15.267,65.534,814.412,,2.6,297.2,173.4135
2022-10-23T04:00:00Z,16.6,62.367,814.182,,2.8,292.1,186.1055
2022-10-23T05:00:00Z,18.433,59.934,813.786,,2.8,292.4,185.3355
2022-10-23T06:00:00Z,19.566,58.633,813.025,,2.5,299.7,167.37400000000002
2022-10-23T07:00:00Z,20.666,58.534,812.3,,2.5,299.5,167.79500000000002
2022-10-23T08:00:00Z,21.1,60.834,811.547,,2.6,298.5,170.223
2022-10-23T09:00:00Z,21.133,62.966,810.808,,2.3,306.4,151.5445
2022-10-23T10:00:00Z,22.867,60.8,810.625,,2.2,308.1,147.7295
2022-10-23T11:00:00Z,25.067,59.533,810.288,,2.2,307.8,148.3485
2022-10-23T12:00:00Z,24.667,59.6,810.156,,2.9,290.6,190.036
2022-10-23T13:00:00Z,26.8,56.3,810.138,,2.6,298.2,170.944
2022-10-23T14:00:00Z,26.733,58.067,810.433,,2.3,306,152.4795
2022-10-23T15:00:00Z,22.466,67.867,810.181,,2.8,292.1,186.0735
2022-10-23T16:00:00Z,19.467,72.1,810.008,,3,287.8,197.305
2022-10-23T17:00:00Z,21.6,70.6,810.658,,1,348.2,66.652
2022-10-23T18:00:00Z,20.534,70.867,810.68,,0.7,359.7,46.86
2022-10-23T19:00:00Z,21.933,66.3,811.025,,0.4,370.8,28.796
2022-10-23T20:00:00Z,15.767,71.133,810.824,,0.6,363.4,40.6065
2022-10-23T21:00:00Z,20.1,65.6,811.911,,0.6,363.3,40.8715
2022-10-23T22:00:00Z,17.567,62.6,813.202,,1.2,340.3,81.117
2022-10-23T23:00:00Z,21,57.966,815.218,,0.8,356.7,51.826
2022-10-24T00:00:00Z,28.366,54.133,817.667,,2,315.2,131.9175
2022-10-24T01:00:00Z,42.834,50,819.353,,3.9,264.6,263.159
2022-10-24T02:00:00Z,41.933,49.967,821.063,,2.6,298.1,171.20600000000002
2022-10-24T03:00:00Z,56.167,44.333,822.634,,2.2,309.6,144.163
2022-10-24T04:00:00Z,60.8,43.034,823.396,,3.1,285.1,204.4845
2022-10-24T05:00:00Z,59.167,43.566,823.977,,6.4,221.3,423.41150000000005
2022-10-24T06:00:00Z,56.3,43.333,824.343,,5.9,228.4,393.271
2022-10-24T07:00:00Z,39.933,43.334,824.231,,3.8,268.9,250.14600000000002
2022-10-24T08:00:00Z,35.067,43.3,824.563,,3.8,268.2,252.327
2022-10-24T09:00:00Z,32.9,42.434,824.218,,3.9,265.4,260.853
2022-10-24T10:00:00Z,30.567,42.2,824.171,,3.2,281.6,213.88299999999998
2022-10-24T11:00:00Z,30.233,42.133,824.353,,3.4,277.4,225.3895
2022-10-24T12:00:00Z,29.533,41.633,825.873,,3.8,267.9,253.2885
2022-10-24T13:00:00Z,29.767,41.2,826.619,,4,263.7,266.0325
2022-10-24T14:00:00Z,31.7,43.034,827.574,,4.4,254.6,295.5105
2022-10-24T15:00:00Z,24.1,48.4,827.754,,3.4,277.1,226.488
2022-10-24T16:00:00Z,19.417,53.392,827.29,,2.9,289.2,193.5445
2022-10-24T17:00:00Z,16.867,56.966,826.958,,2.8,292.3,185.6035
2022-10-24T18:00:00Z,15.4,60.234,826.647,,3.4,276.4,228.2715
2022-10-24T19:00:00Z,13.567,62.367,825.951,,1.7,324.5,112.2285
2022-10-24T20:00:00Z,16.066,57.666,826.129,,1.8,321.6,118.1445
2022-10-24T21:00:00Z,18.267,55.067,826.76,,2,314.9,132.4015
2022-10-24T22:00:00Z,20.567,51.833,827.408,,2.5,298.9,169.4035
2022-10-24T23:00:00Z,23.633,48.434,827.685,,6.4,220.7,426.2515
2022-10-25T00:00:00Z,25.3,46.1,828.018,,3.3,279.2,220.45850000000002
2022-10-25T01:00:00Z,25.133,45.367,828.827,,3.8,267.1,255.7635
2022-10-25T02:00:00Z,23.933,45.067,829.016,,6.3,222.5,418.352
2022-10-25T03:00:00Z,23.567,45,828.883,,4.4,255.1,293.697
2022-10-25T04:00:00Z,22.833,45.966,828.277,,4.2,259.9,278.23699999999997
2022-10-25T05:00:00Z,23.1,47,828.019,,4.1,260.4,276.36400000000003
2022-10-25T06:00:00Z,24.3,46.7,827.916,,4.2,260.3,276.8965
2022-10-25T07:00:00Z,25.267,46.867,827.642,,4.1,262.4,270.0055
2022-10-25T08:00:00Z,25,48.367,827.891,,3.7,270.7,244.96
2022-10-25T09:00:00Z,25.534,49,827.774,,3.5,275.8,230.16750000000002
2022-10-25T10:00:00Z,26,48.833,828.073,,3,285.6,203.019
2022-10-25T11:00:00Z,27.166,49.334,828.363,,2.7,294.6,179.928
2022-10-25T12:00:00Z,28.967,50,828.953,,2.2,308.7,146.276
2022-10-25T13:00:00Z,29.066,51.633,829.18,,1.6,328.3,104.4135
2022-10-25T14:00:00Z,28.4,54.966,829.914,,1.6,326.3,108.5315
2022-10-25T15:00:00Z,30.1,56.667,830.16,,2.3,307,150.1925
2022-10-25T16:00:00Z,21.233,62.133,829.898,,2,313.4,135.815
2022-10-25T17:00:00Z,22.166,59.5,830.031,,1.9,316.4,129.1245
2022-10-25T18:00:00Z,22.834,59.7,829.881,,1.5,328.9,103.267
2022-10-25T19:00:00Z,22.466,61.933,829.525,,1.3,337.2,87.047
2022-10-25T20:00:00Z,21.4,63.3,829.486,,1.3,336.3,88.7795
2022-10-25T21:00:00Z,20.091,65.158,829.545,,1.2,342,77.997
2022-10-25T22:00:00Z,20.133,63.533,829.822,,0.7,358.2,49.332499999999996
2022-10-25T23:00:00Z,22.8,59.534,830.384,,1.8,321.3,118.85
2022-10-26T00:00:00Z,26.3,55.534,830.973,,6.2,223.6,413.35699999999997
2022-10-26T01:00:00Z,26.633,54.4,831.64,,1.6,325.7,109.71600000000001
2022-10-26T02:00:00Z,25.767,55.034,831.864,,1.1,344.6,73.1345
2022-10-26T03:00:00Z,26.166,55.333,832.331,,1.6,326.8,107.532
2022-10-26T04:00:00Z,33.8,49.633,833.317,,3.2,282.5,211.447
2022-10-26T05:00:00Z,38.567,47.867,833.739,,3,287.5,198.15249999999997
2022-10-26T06:00:00Z,36.133,49,833.4,,3,286.7,200.261
2022-10-26T07:00:00Z,36.034,48.133,832.904,,3,286.6,200.435
2022-10-26T08:00:00Z,37.466,47.466,832.424,,2.9,290.5,190.2165
2022-10-26T09:00:00Z,40.334,45.166,831.842,,2.8,292.7,184.7645
2022-10-26T10:00:00Z,40.067,45.267,831.179,,2.8,292.9,184.27949999999998
2022-10-26T11:00:00Z,41.5,45.867,831.01,,2.7,294.4,180.4255
2022-10-26T12:00:00Z,43.966,43.466,830.745,,3,285.8,202.6245
2022-10-26T13:00:00Z,43.267,42.4,830.374,,4.3,257.8,284.89
2022-10-26T14:00:00Z,41.7,45.466,830.513,,4,264.4,264.02549999999997
2022-10-26T15:00:00Z,40.067,48.633,830.122,,5.2,239.4,349.4215
2022-10-26T16:00:00Z,36.466,53.267,829.056,,7.7,203,511.97
2022-10-26T17:00:00Z,31.334,57.067,827.797,,6.7,216.7,444.0615
2022-10-26T18:00:00Z,29.533,58.5,826.644,,8,198.6,535.6115
2022-10-26T19:00:00Z,30.467,57.167,825.689,,10.4,173.2,695.4725
2022-10-26T20:00:00Z,29.533,58.7,825.012,,13.2,151,879.3305
2022-10-26T21:00:00Z,29.267,58.8,824.828,,14.9,140.1,990.5305000000001
2022-10-26T22:00:00Z,28.433,59.566,824.718,,11.7,162.6,776.8655
2022-10-26T23:00:00Z,29.434,58.666,825.051,,7.9,200.4,525.347
2022-10-27T00:00:00Z,31.9,55.267,825.173,,3.6,273.3,237.255
2022-10-27T01:00:00Z,35.767,51.534,825.601,,5.7,232.2,377.39300000000003
2022-10-27T02:00:00Z,36.533,50.7,825.619,,10.1,176.6,671.605
2022-10-27T03:00:00Z,36.834,50.092,825.462,,8.2,196.1,549.259
2022-10-27T04:00:00Z,36.5,51.233,825.747,,7,211.4,469.479
2022-10-27T05:00:00Z,38.034,51,825.867,,11.4,164.4,762.2015
2022-10-27T06:00:00Z,39.7,50.067,825.897,,8.5,193.4,564.7375
2022-10-27T07:00:00Z,40.867,49.733,826.181,,6.2,223.1,415.778
2022-10-27T08:00:00Z,41.2,50,826.75,,4.2,259.4,279.59799999999996
2022-10-27T09:00:00Z,41.3,49,827.046,,4,262.8,268.8665
2022-10-27T10:00:00Z,39.834,48.633,827.294,,2.2,307.4,149.291
2022-10-27T11:00:00Z,41.567,47.8,827.876,,2.5,298.7,169.815
2022-10-27T12:00:00Z,54.966,45.7,828.991,,3.9,265,262.08299999999997
2022-10-27T13:00:00Z,62.733,42.242,829.906,,2.8,291.7,187.165
2022-10-27T14:00:00Z,68.267,40,830.92,,3.8,268.6,250.994
2022-10-27T15:00:00Z,68.4,40.8,831.913,,4.4,256.2,290.18550000000005
2022-10-27T16:00:00Z,69.8,41.8,832.525,,17.5,125.7,1168.078
2022-10-27T17:00:00Z,68.433,42.367,832.945,,4.6,251.8,304.778
2022-10-27T18:00:00Z,67.834,43.867,833.223,,5.8,229.3,389.2695
2022-10-27T19:00:00Z,64.034,46.334,833.043,,7.3,208.3,484.79999999999995
2022-10-27T20:00:00Z,59.367,48.267,832.986,,7.8,201.8,517.8679999999999
2022-10-27T21:00:00Z,51.233,51.1,833.324,,5.8,230.3,385.1335
2022-10-27T22:00:00Z,45.6,52.8,833.705,,5.5,234.8,367.27099999999996
2022-10-27T23:00:00Z,47,52.6,834.232,,5,244.1,332.1105
2022-10-28T00:00:00Z,52.633,48.867,834.985,,11.8,161.4,786.798
2022-10-28T01:00:00Z,55.7,45.567,836.335,,13.3,150.2,886.768
2022-10-28T02:00:00Z,55.534,45.767,836.966,,6.1,225.1,406.8035
2022-10-28T03:00:00Z,55.2,44.8,838.031,,5.9,228.7,391.7525
2022-10-28T04:00:00Z,55.166,44.033,838.746,,6.8,214.4,455.0555
2022-10-28T05:00:00Z,55,42.7,838.721,,6.1,224.7,408.4845
2022-10-28T06:00:00Z,54.666,41.5,838.758,,5.6,233,374.2155
2022-10-28T07:00:00Z,54.067,40.733,838.904,,6.1,225.1,407.19100000000003
2022-10-28T08:00:00Z,54.433,39.767,838.939,,6.3,222.3,419.067
2022-10-28T09:00:00Z,56.767,38.1,838.9,,5.2,239.6,348.595
2022-10-28T10:00:00Z,56.966,37.867,838.958,,5.4,236.2,361.5565
2022-10-28T11:00:00Z,55.9,38.433,839.208,,6.1,225.9,403.51250000000005
2022-10-28T12:00:00Z,53.867,38.067,839.505,,6,226.6,400.4155
2022-10-28T13:00:00Z,53.1,37.367,839.769,,6.5,219.4,431.7895
2022-10-28T14:00:00Z,48.633,41.666,840.225,,6.5,218.9,434.154
2022-10-28T15:00:00Z,39.133,49.934,840.199,,4.1,261.7,272.3035
2022-10-28T16:00:00Z,31.833,55.233,839.894,,4.7,249.9,311.40049999999997
2022-10-28T17:00:00Z,31.8,56.466,839.719,,9,187.8,597.861
2022-10-28T18:00:00Z,26.566,60.933,839.216,,12.6,155.3,839.9025
2022-10-28T19:00:00Z,21.433,64.3,838.39,,7.5,205.7,497.5905
2022-10-28T20:00:00Z,17.367,66.034,837.449,,3.6,272,240.9495
2022-10-28T21:00:00Z,16.166,64.967,837.199,,3.2,282.4,211.6095
2022-10-28T22:00:00Z,16.933,65.4,837.043,,4.7,249.7,312.036
2022-10-28T23:00:00Z,19.1,63.234,836.822,,9.1,186.1,608.9449999999999
2022-10-29T00:00:00Z,31.3,53.633,837.09,,4.9,244.9,329.28499999999997
2022-10-29T01:00:00Z,38.633,48.066,837.329,,5,243.9,332.9075
2022-10-29T02:00:00Z,38.667,47,837.225,,5.4,237.4,357.24850000000004
2022-10-29T03:00:00Z,38.8,46.767,837.315,,4.9,245.1,328.3765
2022-10-29T04:00:00Z,41.367,45.4,837.188,,5.9,228.1,394.4495
2022-10-29T05:00:00Z,43.7,44,836.897,,5.3,237.8,355.6065
2022-10-29T06:00:00Z,43.733,43.666,836.679,,5.3,238.1,354.4335
2022-10-29T07:00:00Z,36.867,44.733,836.662,,3.9,265.7,259.981
2022-10-29T08:00:00Z,35.334,44,836.799,,3.6,273.1,237.82049999999998
2022-10-29T09:00:00Z,34.3,43.933,836.759,,3.4,277,226.524
2022-10-29T10:00:00Z,36.2,42.534,836.836,,4.7,249.2,313.728
2022-10-29T11:00:00Z,39.267,41.233,837.092,,6,226.4,401.409
2022-10-29T12:00:00Z,40,41.1,837.544,,6.1,225.7,404.4565
2022-10-29T13:00:00Z,41.1,41.4,838.11,,15.7,135.2,1047.5705
2022-10-29T14:00:00Z,39.466,45.033,838.407,,8.1,198,538.9635000000001
2022-10-29T15:00:00Z,28.067,55.7,838.227,,7.9,200.4,525.8584999999999
2022-10-29T16:00:00Z,21.2,60.933,837.899,,11.7,162.2,780.2819999999999
2022-10-29T17:00:00Z,18.167,61.233,837.932,,10,177.6,664.3785
2022-10-29T18:00:00Z,15.3,63,837.457,,5.7,231.4,380.752
2022-10-29T19:00:00Z,14.967,65.467,836.597,,8.6,191.5,575.579
2022-10-29T20:00:00Z,14.133,66.133,835.893,,5.6,233.7,371.3905
2022-10-29T21:00:00Z,13.966,65.1,835.505,,5.2,240.1,346.74350000000004
2022-10-29T22:00:00Z,15.233,63.933,835.537,,5.7,232.3,377.0725
2022-10-29T23:00:00Z,16.767,61.3,835.836,,7.2,209.2,480.052
2022-10-30T00:00:00Z,24.133,55.933,836.078,,70.9,41,4729.6720000000005
2022-10-30T01:00:00Z,30.133,50.233,836.301,,6,226.2,402.3075
2022-10-30T02:00:00Z,32.1,47.667,836.227,,6.8,215,452.2025
2022-10-30T03:00:00Z,33.6,46.433,836.267,,7.4,207.2,490.224
2022-10-30T04:00:00Z,32.834,47.233,836.375,,7.9,200.4,525.7635
2022-10-30T05:00:00Z,33.133,46.5,836.288,,8.8,189.9,585.1995
2022-10-30T06:00:00Z,33.6,45.8,836.455,,9.4,183.8,623.406
2022-10-30T07:00:00Z,34.933,44.467,836.65,,9.6,181.1,641.0455
2022-10-30T08:00:00Z,35.166,43.767,836.42,,9.6,181.2,640.183
2022-10-30T09:00:00Z,36.566,43,836.053,,9.6,181,641.719
2022-10-30T10:00:00Z,35.067,43.834,835.659,,9.2,185.4,613.0329999999999
2022-10-30T11:00:00Z,34.933,44.466,835.773,,8.8,190.2,583.4300000000001
2022-10-30T12:00:00Z,37.8,43.466,836.231,,8.9,188.1,596.2735
2022-10-30T13:00:00Z,38.666,42,836.474,,8.1,197.2,543.3315
2022-10-30T14:00:00Z,38.066,43.4,836.457,,7.5,205.2,500.148
2022-10-30T15:00:00Z,28.833,53.666,836.016,,6.4,221.1,424.408
2022-10-30T16:00:00Z,19.633,62.133,835.535,,4.5,252.8,301.4845
2022-10-30T17:00:00Z,18,62.9,835.002,,7,212.5,464.13300000000004
2022-10-30T18:00:00Z,16.466,64.867,834.044,,8.1,197.8,539.723
2022-10-30T19:00:00Z,15.3,66.1,832.965,,8.4,194.1,560.7895
2022-10-30T20:00:00Z,14.667,65.933,832.204,,9.8,179.3,652.6030000000001
2022-10-30T21:00:00Z,14.9,64.267,831.826,,10.7,170.5,715.5405000000001
2022-10-30T22:00:00Z,14.767,63.733,831.729,,11.5,164,765.548
2022-10-30T23:00:00Z,16.7,62.534,831.717,,10.8,169.5,722.9915000000001
2022-10-31T00:00:00Z,23.4,55.8,832.203,,9.8,178.8,656.433
2022-10-31T01:00:00Z,29.767,49.534,832.522,,11.1,166.9,742.3095000000001
2022-10-31T02:00:00Z,32.167,48.466,832.448,,8.9,188.6,593.3755
2022-10-31T03:00:00Z,34.8,47.9,832.375,,6.5,219.7,430.47799999999995
2022-10-31T04:00:00Z,35.167,48.633,832.451,,4.9,245,328.779
2022-10-31T05:00:00Z,32.8,50.434,832.177,,4.3,257.8,284.75350000000003
2022-10-31T06:00:00Z,28.367,52.8,831.837,,4,264.2,264.558
2022-10-31T07:00:00Z,27.3,52.233,831.552,,3.8,267.9,253.099
2022-10-31T08:00:00Z,26.767,52.034,831.408,,3.5,274.4,233.99200000000002
2022-10-31T09:00:00Z,26.7,52.1,831.192,,3.4,276.3,228.664
2022-10-31T10:00:00Z,29.867,48.567,831.362,,3.4,276.7,227.4635
2022-10-31T11:00:00Z,35.9,44.633,831.545,,4.2,259,281.1485
2022-10-31T12:00:00Z,37.7,43,831.477,,6.2,223,416.2425
2022-10-31T13:00:00Z,36.233,43.133,831.514,,5.7,231.1,381.836
2022-10-31T14:00:00Z,32.167,48.334,831.673,,4.4,254.6,295.569
2022-10-31T15:00:00Z,25.2,58,831.458,,4.3,256.6,288.8315
2022-10-31T16:00:00Z,18.367,64,830.9,,4.2,259.6,279.0505
2022-10-31T17:00:00Z,15.4,65.066,830.392,,5.8,229.9,386.77200000000005
2022-10-31T18:00:00Z,13.233,69.133,829.627,,5.2,240.6,345.0865
2022-10-31T19:00:00Z,11.566,72.1,828.786,,5,243.7,333.3345
2022-10-31T20:00:00Z,11,74.133,828.082,,5,243.5,334.18600000000004
2022-10-31T21:00:00Z,11.867,75.434,827.815,,2.6,296,176.324
2022-10-31T22:00:00Z,13.934,72.767,827.965,,1.9,318.5,124.668
2022-10-31T23:00:00Z,16.834,68.4,828.203,,2.2,310,143.48000000000002
2022-11-01T00:00:00Z,19.367,63.9,828.936,,4,262.6,269.62850000000003
2022-11-01T01:00:00Z,20.434,61.733,829.48,,3.6,273.2,237.462
